antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'S6'}),frozenset({'S49'}),0.6385714285714286,0.67,0.43714285714285717,0.6845637583892618,1.0217369528197937,1.0,0.009299999999999975,1.0461702127659573,0.058862280089901416,0.5016393442622951,0.04413260117958096,0.6685078919878078
frozenset({'S49'}),frozenset({'S6'}),0.67,0.6385714285714286,0.43714285714285717,0.652452025586354,1.0217369528197937,1.0,0.009299999999999975,1.0399386503067485,0.0644682115270349,0.5016393442622951,0.03840481387528764,0.6685078919878078
frozenset({'S58'}),frozenset({'S6'}),0.6857142857142857,0.6385714285714286,0.44142857142857145,0.64375,1.008109619686801,1.0,0.0035510204081632968,1.0145363408521304,0.025595763459841357,0.5000000000000001,0.014328063241106852,0.6675125838926175
frozenset({'S6'}),frozenset({'S58'}),0.6385714285714286,0.6857142857142857,0.44142857142857145,0.6912751677852349,1.008109619686801,1.0,0.0035510204081632968,1.0180124223602485,0.02225718561725335,0.5000000000000001,0.017693715680292845,0.6675125838926175
frozenset({'S59'}),frozenset({'S6'}),0.5157142857142857,0.6385714285714286,0.3357142857142857,0.6509695290858726,1.0194153699331339,1.0,0.006393877551020388,1.0355215419501134,0.039327182577041236,0.41012216404886553,0.034303044901623746,0.5883482992185515
frozenset({'S6'}),frozenset({'S59'}),0.6385714285714286,0.5157142857142857,0.3357142857142857,0.5257270693512304,1.0194153699331336,1.0,0.006393877551020388,1.021111859838275,0.05269531578504735,0.41012216404886553,0.02067536444206868,0.5883482992185515
frozenset({'S7'}),frozenset({'S11'}),0.64,0.6814285714285714,0.44,0.6875,1.008909853249476,1.0,0.0038857142857143256,1.0194285714285716,0.024531024531024785,0.4991896272285251,0.0190582959641257,0.6666011530398324
frozenset({'S11'}),frozenset({'S7'}),0.6814285714285714,0.64,0.44,0.6457023060796646,1.008909853249476,1.0,0.0038857142857143256,1.0160946745562132,0.0277211577660011,0.4991896272285251,0.01583973911017944,0.6666011530398324
frozenset({'S13'}),frozenset({'S7'}),0.6642857142857143,0.64,0.44571428571428573,0.6709677419354839,1.0483870967741935,1.0,0.020571428571428574,1.0941176470588236,0.13747954173486088,0.519134775374376,0.08602150537634419,0.6836981566820277
frozenset({'S7'}),frozenset({'S13'}),0.64,0.6642857142857143,0.44571428571428573,0.6964285714285714,1.0483870967741935,1.0,0.020571428571428574,1.1058823529411765,0.12820512820512822,0.519134775374376,0.09574468085106382,0.6836981566820277
frozenset({'S7'}),frozenset({'S18'}),0.64,0.6557142857142857,0.4342857142857143,0.6785714285714285,1.034858387799564,1.0,0.014628571428571435,1.071111111111111,0.09356725146198834,0.5041459369817578,0.06639004149377575,0.6704403983815748
frozenset({'S18'}),frozenset({'S7'}),0.6557142857142857,0.64,0.4342857142857143,0.6623093681917211,1.0348583877995643,1.0,0.014628571428571435,1.0660645161290323,0.09783795588556458,0.5041459369817578,0.06197046719922538,0.6704403983815748
frozenset({'S22'}),frozenset({'S7'}),0.67,0.64,0.43857142857142856,0.6545842217484008,1.0227878464818763,1.0,0.009771428571428542,1.042222222222222,0.06751554634290771,0.5032786885245901,0.0405117270788911,0.669926039445629
frozenset({'S7'}),frozenset({'S22'}),0.64,0.67,0.43857142857142856,0.6852678571428571,1.0227878464818763,1.0,0.009771428571428542,1.048510638297872,0.06188925081433207,0.5032786885245901,0.046266233766233504,0.669926039445629
frozenset({'S24'}),frozenset({'S7'}),0.6314285714285715,0.64,0.4057142857142857,0.6425339366515836,1.0039592760180995,1.0,0.0015999999999999348,1.0070886075949366,0.01069985806310689,0.46864686468646866,0.0070387129210656525,0.6382312540400775
frozenset({'S7'}),frozenset({'S24'}),0.64,0.6314285714285715,0.4057142857142857,0.6339285714285714,1.0039592760180995,1.0,0.0015999999999999348,1.0068292682926827,0.01095461658841896,0.46864686468646866,0.0067829457364339645,0.6382312540400775
frozenset({'S25'}),frozenset({'S7'}),0.6514285714285715,0.64,0.42142857142857143,0.6469298245614035,1.0108278508771928,1.0,0.004514285714285693,1.0196273291925464,0.03073075854403987,0.48440065681445,0.01924951267056515,0.6527059837092731
frozenset({'S7'}),frozenset({'S25'}),0.64,0.6514285714285715,0.42142857142857143,0.6584821428571428,1.0108278508771928,1.0,0.004514285714285693,1.0206535947712416,0.029755178907721138,0.48440065681445,0.020235655737704625,0.6527059837092731
frozenset({'S28'}),frozenset({'S7'}),0.6428571428571429,0.64,0.4228571428571429,0.6577777777777778,1.0277777777777777,1.0,0.011428571428571399,1.051948051948052,0.07567567567567549,0.4916943521594684,0.04938271604938273,0.6592460317460318
frozenset({'S7'}),frozenset({'S28'}),0.64,0.6428571428571429,0.4228571428571429,0.6607142857142857,1.0277777777777777,1.0,0.011428571428571399,1.0526315789473681,0.07507507507507488,0.4916943521594684,0.04999999999999983,0.6592460317460318
frozenset({'S7'}),frozenset({'S32'}),0.64,0.6085714285714285,0.3914285714285714,0.6116071428571428,1.004988262910798,1.0,0.001942857142857135,1.0078160919540229,0.01378751013787505,0.4566666666666666,0.00775547445255466,0.6273998155600268
frozenset({'S32'}),frozenset({'S7'}),0.6085714285714285,0.64,0.3914285714285714,0.6431924882629108,1.004988262910798,1.0,0.001942857142857135,1.0089473684210524,0.012680483776439825,0.4566666666666666,0.00886802295252984,0.6273998155600268
frozenset({'S7'}),frozenset({'S33'}),0.64,0.6085714285714285,0.40714285714285714,0.6361607142857143,1.0453345070422535,1.0,0.01765714285714287,1.0758282208588958,0.12046783625731003,0.48387096774193544,0.07048357664233589,0.6525873993963782
frozenset({'S33'}),frozenset({'S7'}),0.6085714285714285,0.64,0.40714285714285714,0.6690140845070423,1.0453345070422535,1.0,0.01765714285714287,1.087659574468085,0.11079523626584718,0.48387096774193544,0.08059467918622844,0.6525873993963782
frozenset({'S34'}),frozenset({'S7'}),0.51,0.64,0.3271428571428571,0.6414565826330532,1.0022759103641457,1.0,0.0007428571428571007,1.0040624999999999,0.004634168077711171,0.3975694444444445,0.004046062869592082,0.5763086484593837
frozenset({'S7'}),frozenset({'S34'}),0.64,0.51,0.3271428571428571,0.5111607142857142,1.0022759103641454,1.0,0.0007428571428571007,1.002374429223744,0.0063076176613290945,0.3975694444444445,0.0023688046647228197,0.5763086484593837
frozenset({'S35'}),frozenset({'S7'}),0.5442857142857143,0.64,0.3557142857142857,0.6535433070866142,1.0211614173228347,1.0,0.007371428571428584,1.0390909090909093,0.045473429769233756,0.42931034482758623,0.03762029746281728,0.6046734392575928
frozenset({'S7'}),frozenset({'S35'}),0.64,0.5442857142857143,0.3557142857142857,0.5558035714285714,1.0211614173228347,1.0,0.007371428571428584,1.025929648241206,0.05756358768406972,0.42931034482758623,0.025274294670846378,0.6046734392575928
frozenset({'S36'}),frozenset({'S7'}),0.6171428571428571,0.64,0.39571428571428574,0.6412037037037038,1.0018807870370372,1.0,0.0007428571428572117,1.0033548387096778,0.004903281426801466,0.4593698175787728,0.003343621399177272,0.6297536375661377
frozenset({'S7'}),frozenset({'S36'}),0.64,0.6171428571428571,0.39571428571428574,0.6183035714285715,1.0018807870370372,1.0,0.0007428571428572117,1.003040935672515,0.005214600882471401,0.4593698175787728,0.0030317164179107558,0.6297536375661377
frozenset({'S39'}),frozenset({'S7'}),0.6857142857142857,0.64,0.44285714285714284,0.6458333333333333,1.0091145833333333,1.0,0.003999999999999948,1.0164705882352938,0.028739002932550946,0.5016181229773463,0.016203703703703463,0.6688988095238095
frozenset({'S7'}),frozenset({'S39'}),0.64,0.6857142857142857,0.44285714285714284,0.6919642857142857,1.0091145833333333,1.0,0.003999999999999948,1.0202898550724637,0.0250896057347667,0.5016181229773463,0.019886363636363567,0.6688988095238095
frozenset({'S7'}),frozenset({'S41'}),0.64,0.6357142857142857,0.41,0.640625,1.0077247191011236,1.0,0.003142857142857114,1.013664596273292,0.021293070073557685,0.4735973597359735,0.013480392156862848,0.6427844101123595
frozenset({'S41'}),frozenset({'S7'}),0.6357142857142857,0.64,0.41,0.6449438202247191,1.0077247191011236,1.0,0.003142857142857114,1.0139240506329112,0.021042563366809944,0.4735973597359735,0.013732833957552957,0.6427844101123595
frozenset({'S7'}),frozenset({'S48'}),0.64,0.6328571428571429,0.4157142857142857,0.6495535714285714,1.0263826185101579,1.0,0.010685714285714243,1.0476433121019106,0.07140129820542164,0.48499999999999993,0.045476653696497865,0.6532192236375363
frozenset({'S48'}),frozenset({'S7'}),0.6328571428571429,0.64,0.4157142857142857,0.656884875846501,1.0263826185101579,1.0,0.010685714285714243,1.0492105263157891,0.07001216789014106,0.48499999999999993,0.046902432906947226,0.6532192236375363
frozenset({'S50'}),frozenset({'S7'}),0.6457142857142857,0.64,0.4185714285714286,0.6482300884955753,1.0128595132743363,1.0,0.005314285714285771,1.0233962264150944,0.035836177474403104,0.4827018121911039,0.022861356932153534,0.6511239728192162
frozenset({'S7'}),frozenset({'S50'}),0.64,0.6457142857142857,0.4185714285714286,0.6540178571428572,1.0128595132743363,1.0,0.005314285714285771,1.0240000000000002,0.0352673492605237,0.4827018121911039,0.02343750000000026,0.6511239728192162
frozenset({'S52'}),frozenset({'S7'}),0.6428571428571429,0.64,0.4157142857142857,0.6466666666666666,1.0104166666666665,1.0,0.004285714285714226,1.0188679245283017,0.0288659793814429,0.4794069192751235,0.01851851851851833,0.6481101190476191
frozenset({'S7'}),frozenset({'S52'}),0.64,0.6428571428571429,0.4157142857142857,0.6495535714285714,1.0104166666666665,1.0,0.004285714285714226,1.0191082802547768,0.028636884306987003,0.4794069192751235,0.01874999999999978,0.6481101190476191
frozenset({'S56'}),frozenset({'S7'}),0.65,0.64,0.42428571428571427,0.6527472527472526,1.0199175824175823,1.0,0.00828571428571423,1.0367088607594934,0.05579605579605542,0.49009900990099003,0.0354090354090351,0.6578468406593405
frozenset({'S7'}),frozenset({'S56'}),0.64,0.65,0.42428571428571427,0.6629464285714285,1.0199175824175823,1.0,0.00828571428571423,1.0384105960264898,0.05424616535727611,0.49009900990099003,0.03698979591836706,0.6578468406593405
frozenset({'S58'}),frozenset({'S7'}),0.6857142857142857,0.64,0.44285714285714284,0.6458333333333333,1.0091145833333333,1.0,0.003999999999999948,1.0164705882352938,0.028739002932550946,0.5016181229773463,0.016203703703703463,0.6688988095238095
frozenset({'S7'}),frozenset({'S58'}),0.64,0.6857142857142857,0.44285714285714284,0.6919642857142857,1.0091145833333333,1.0,0.003999999999999948,1.0202898550724637,0.0250896057347667,0.5016181229773463,0.019886363636363567,0.6688988095238095
frozenset({'S9'}),frozenset({'S8'}),0.6528571428571428,0.6528571428571428,0.42714285714285716,0.6542669584245078,1.0021594549171893,1.0,0.0009204081632653849,1.004077757685353,0.006207247753142003,0.48617886178861797,0.004061197107635714,0.6542669584245078
frozenset({'S8'}),frozenset({'S9'}),0.6528571428571428,0.6528571428571428,0.42714285714285716,0.6542669584245078,1.0021594549171893,1.0,0.0009204081632653849,1.004077757685353,0.006207247753142003,0.48617886178861797,0.004061197107635714,0.6542669584245078
frozenset({'S11'}),frozenset({'S8'}),0.6814285714285714,0.6528571428571428,0.44571428571428573,0.6540880503144655,1.0018854162365993,1.0,0.0008387755102041705,1.003558441558442,0.005907209382546331,0.5016077170418007,0.0035458239511353003,0.6684006991178455
frozenset({'S8'}),frozenset({'S11'}),0.6528571428571428,0.6814285714285714,0.44571428571428573,0.6827133479212255,1.0018854162365993,1.0,0.0008387755102041705,1.0040492610837444,0.005421019309908772,0.5016077170418007,0.004032930694429995,0.6684006991178455
frozenset({'S12'}),frozenset({'S8'}),0.6628571428571428,0.6528571428571428,0.44285714285714284,0.6681034482758621,1.0233532030483665,1.0,0.010106122448979626,1.0459369202226347,0.06768726079825063,0.5073649754500819,0.04391939832552883,0.6732202142911039
frozenset({'S8'}),frozenset({'S12'}),0.6528571428571428,0.6628571428571428,0.44285714285714284,0.6783369803063458,1.0233532030483665,1.0,0.010106122448979626,1.048124392614189,0.06573742200982366,0.5073649754500819,0.04591477209509365,0.6732202142911039
frozenset({'S8'}),frozenset({'S16'}),0.6528571428571428,0.45714285714285713,0.3057142857142857,0.4682713347921226,1.0243435448577682,1.0,0.007265306122449022,1.02092886537331,0.06845890542671475,0.3801065719360569,0.02049982724864687,0.5685106673960614
frozenset({'S16'}),frozenset({'S8'}),0.45714285714285713,0.6528571428571428,0.3057142857142857,0.6687500000000001,1.0243435448577682,1.0,0.007265306122449022,1.0479784366576823,0.043777668470241275,0.3801065719360569,0.045781893004115566,0.5685106673960614
frozenset({'S25'}),frozenset({'S8'}),0.6514285714285715,0.6528571428571428,0.43142857142857144,0.6622807017543859,1.014434335291182,1.0,0.006138775510204086,1.0279035250463822,0.04082075778959943,0.4942716857610475,0.027146054436502788,0.6615561058006065
frozenset({'S8'}),frozenset({'S25'}),0.6528571428571428,0.6514285714285715,0.43142857142857144,0.6608315098468273,1.0144343352911822,1.0,0.006138775510204086,1.0277235023041478,0.04098874444716979,0.4942716857610475,0.026975643003192846,0.6615561058006065
frozenset({'S8'}),frozenset({'S32'}),0.6528571428571428,0.6085714285714285,0.4014285714285714,0.6148796498905909,1.0103656218859474,1.0,0.004118367346938823,1.0163798701298703,0.02955347597498679,0.4667774086378738,0.016115893881071593,0.6372520315180654
frozenset({'S32'}),frozenset({'S8'}),0.6085714285714285,0.6528571428571428,0.4014285714285714,0.6596244131455399,1.0103656218859474,1.0,0.004118367346938823,1.0198817733990149,0.026209834532561278,0.4667774086378738,0.019494194246411328,0.6372520315180654
frozenset({'S8'}),frozenset({'S37'}),0.6528571428571428,0.6442857142857142,0.42142857142857143,0.6455142231947484,1.001906776577215,1.0,0.0008020408163266213,1.0034656084656086,0.005482318476669378,0.4812398042414356,0.003453639503308835,0.6498081093800794
frozenset({'S37'}),frozenset({'S8'}),0.6442857142857142,0.6528571428571428,0.42142857142857143,0.6541019955654103,1.001906776577215,1.0,0.0008020408163266213,1.0035989010989015,0.005350214416990598,0.4812398042414356,0.0035859954559145026,0.6498081093800794
frozenset({'S38'}),frozenset({'S8'}),0.62,0.6528571428571428,0.4057142857142857,0.6543778801843317,1.002329356956307,1.0,0.0009428571428571342,1.0044,0.006115641215715288,0.4678747940691928,0.004380724810832327,0.637911040748621
frozenset({'S8'}),frozenset({'S38'}),0.6528571428571428,0.62,0.4057142857142857,0.6214442013129103,1.002329356956307,1.0,0.0009428571428571342,1.0038150289017342,0.0066944879151451305,0.4678747940691928,0.003800529770816691,0.637911040748621
frozenset({'S8'}),frozenset({'S40'}),0.6528571428571428,0.63,0.4114285714285714,0.6301969365426696,1.0003125976867773,1.0,0.00012857142857147785,1.0005325443786983,0.0009002057613172173,0.47213114754098356,0.0005322609261340875,0.6416290805162328
frozenset({'S40'}),frozenset({'S8'}),0.63,0.6528571428571428,0.4114285714285714,0.6530612244897959,1.000312597686777,1.0,0.00012857142857147785,1.0005882352941176,0.0008445945945949183,0.47213114754098356,0.0005878894767783726,0.6416290805162328
frozenset({'S8'}),frozenset({'S51'}),0.6528571428571428,0.61,0.4042857142857143,0.6192560175054705,1.015173799189296,1.0,0.006042857142857183,1.0243103448275865,0.04305719146708574,0.47088186356073214,0.02373337821915528,0.6410097417738125
frozenset({'S51'}),frozenset({'S8'}),0.61,0.6528571428571428,0.4042857142857143,0.6627634660421546,1.015173799189296,1.0,0.006042857142857183,1.0293750000000004,0.03832563196520819,0.47088186356073214,0.028536733454766594,0.6410097417738125
frozenset({'S53'}),frozenset({'S8'}),0.6185714285714285,0.6528571428571428,0.4042857142857143,0.6535796766743649,1.001106725759421,1.0,0.00044693877551027494,1.0020857142857145,0.0028983205621952424,0.4662273476112027,0.00208137313603072,0.6364178470899178
frozenset({'S8'}),frozenset({'S53'}),0.6528571428571428,0.6185714285714285,0.4042857142857143,0.6192560175054705,1.0011067257594213,1.0,0.00044693877551027494,1.0017980295566504,0.0031845744448811917,0.4662273476112027,0.0017948024487992413,0.6364178470899178
frozenset({'S54'}),frozenset({'S8'}),0.6442857142857142,0.6528571428571428,0.43142857142857144,0.6696230598669624,1.025680835682437,1.0,0.01080204081632663,1.050747842761266,0.0703875103061258,0.4983498349834984,0.04829688027520035,0.6652272848568948
frozenset({'S8'}),frozenset({'S54'}),0.6528571428571428,0.6442857142857142,0.43142857142857144,0.6608315098468273,1.025680835682437,1.0,0.01080204081632663,1.0487834101382494,0.07212547352356101,0.4983498349834984,0.04651428470995627,0.6652272848568948
frozenset({'S58'}),frozenset({'S8'}),0.6857142857142857,0.6528571428571428,0.4542857142857143,0.6625,1.0147702407002188,1.0,0.006612244897959196,1.0285714285714287,0.04631217838765017,0.5137318255250404,0.027777777777777866,0.6791712253829322
frozenset({'S8'}),frozenset({'S58'}),0.6528571428571428,0.6857142857142857,0.4542857142857143,0.6958424507658644,1.0147702407002188,1.0,0.006612244897959196,1.0332990750256938,0.04192872117400427,0.5137318255250404,0.03222597970956844,0.6791712253829322
frozenset({'S9'}),frozenset({'S11'}),0.6528571428571428,0.6814285714285714,0.46,0.7045951859956238,1.0339971282954648,1.0,0.015124489795918461,1.078423280423281,0.09471410679140205,0.5261437908496733,0.07272031478446934,0.6898237984485457
frozenset({'S11'}),frozenset({'S9'}),0.6814285714285714,0.6528571428571428,0.46,0.6750524109014676,1.0339971282954648,1.0,0.015124489795918461,1.0683041474654382,0.10320864551708833,0.5261437908496733,0.06393698613591509,0.6898237984485457
frozenset({'S9'}),frozenset({'S12'}),0.6528571428571428,0.6628571428571428,0.4357142857142857,0.6673960612691466,1.0068475062250057,1.0,0.002963265306122509,1.0136466165413536,0.019591175875329273,0.4951298701298702,0.01346289359492659,0.6623618237380215
frozenset({'S12'}),frozenset({'S9'}),0.6628571428571428,0.6528571428571428,0.4357142857142857,0.6573275862068966,1.0068475062250057,1.0,0.002963265306122509,1.013045822102426,0.020172270075021245,0.4951298701298702,0.012877820349084938,0.6623618237380215
frozenset({'S9'}),frozenset({'S13'}),0.6528571428571428,0.6642857142857143,0.44,0.6739606126914661,1.0145643631914545,1.0,0.006316326530612315,1.0296740172579102,0.04135268024156958,0.501628664495114,0.028818846315005548,0.6681631020446578
frozenset({'S13'}),frozenset({'S9'}),0.6642857142857143,0.6528571428571428,0.44,0.6623655913978495,1.0145643631914545,1.0,0.006316326530612315,1.028161965423112,0.04276043105830388,0.501628664495114,0.027390592504093224,0.6681631020446578
frozenset({'S9'}),frozenset({'S15'}),0.6528571428571428,0.6042857142857143,0.4014285714285714,0.6148796498905909,1.0175313355163442,1.0,0.006916326530612249,1.0275081168831168,0.04963167992033159,0.4691151919866444,0.026771678423875726,0.639591125181702
frozenset({'S15'}),frozenset({'S9'}),0.6042857142857143,0.6528571428571428,0.4014285714285714,0.6643026004728132,1.0175313355163442,1.0,0.006916326530612249,1.0340945674044266,0.04353970476765552,0.4691151919866444,0.0329704540369106,0.639591125181702
frozenset({'S17'}),frozenset({'S9'}),0.6671428571428571,0.6528571428571428,0.44285714285714284,0.6638115631691649,1.0167791996026596,1.0,0.007308163265306145,1.0325841674249319,0.04957773778208516,0.5048859934853421,0.03155594328566035,0.6710742717377554
frozenset({'S9'}),frozenset({'S17'}),0.6528571428571428,0.6671428571428571,0.44285714285714284,0.6783369803063458,1.0167791996026596,1.0,0.007308163265306145,1.034800777453839,0.0475375016593656,0.5048859934853421,0.0336304129375196,0.6710742717377554
frozenset({'S22'}),frozenset({'S9'}),0.67,0.6528571428571428,0.44,0.6567164179104478,1.005911362226069,1.0,0.0025857142857143023,1.011242236024845,0.01780794962613156,0.49838187702265363,0.011117253239973155,0.665338515300957
frozenset({'S9'}),frozenset({'S22'}),0.6528571428571428,0.67,0.44,0.6739606126914661,1.0059113622260687,1.0,0.0025857142857143023,1.0121476510067113,0.016928544706322587,0.49838187702265363,0.012001856640806307,0.665338515300957
frozenset({'S9'}),frozenset({'S23'}),0.6528571428571428,0.6185714285714285,0.4057142857142857,0.6214442013129103,1.0046442053557443,1.0,0.0018755102040816651,1.0075887696118913,0.013316524662377788,0.46864686468646866,0.007531613928978471,0.638666673404723
frozenset({'S23'}),frozenset({'S9'}),0.6185714285714285,0.6528571428571428,0.4057142857142857,0.6558891454965358,1.004644205355744,1.0,0.0018755102040816651,1.008811121764142,0.012119533681489898,0.46864686468646866,0.008734163981790421,0.638666673404723
frozenset({'S24'}),frozenset({'S9'}),0.6314285714285715,0.6528571428571428,0.41714285714285715,0.6606334841628959,1.0119112448884622,1.0,0.004910204081632674,1.0229142857142859,0.03193692258681123,0.4810543657331137,0.02240098318529702,0.6497915779676624
frozenset({'S9'}),frozenset({'S24'}),0.6528571428571428,0.6314285714285715,0.41714285714285715,0.6389496717724289,1.011911244888462,1.0,0.004910204081632674,1.0208311688311689,0.033908337561305735,0.4810543657331137,0.020406086204264387,0.6497915779676624
frozenset({'S9'}),frozenset({'S25'}),0.6528571428571428,0.6514285714285715,0.42857142857142855,0.6564551422319475,1.0077162271104456,1.0,0.003281632653061195,1.0146314831665149,0.02205761316872408,0.4893964110929853,0.014420490009685203,0.6571749395370263
frozenset({'S25'}),frozenset({'S9'}),0.6514285714285715,0.6528571428571428,0.42857142857142855,0.6578947368421052,1.0077162271104456,1.0,0.003281632653061195,1.0147252747252746,0.021967213114753904,0.4893964110929853,0.014511587611002786,0.6571749395370263
frozenset({'S9'}),frozenset({'S32'}),0.6528571428571428,0.6085714285714285,0.3985714285714286,0.6105032822757113,1.0031744074953002,1.0,0.0012612244897959868,1.0049598715890855,0.009115447586176873,0.46192052980132453,0.004935392675174849,0.63271642987025
frozenset({'S32'}),frozenset({'S9'}),0.6085714285714285,0.6528571428571428,0.3985714285714286,0.6549295774647887,1.0031744074953002,1.0,0.0012612244897959868,1.0060058309037903,0.0080841378227773,0.46192052980132453,0.005969976236017126,0.63271642987025
frozenset({'S34'}),frozenset({'S9'}),0.51,0.6528571428571428,0.3414285714285714,0.6694677871148459,1.0254429999570944,1.0,0.008471428571428574,1.0502542372881356,0.05063615404320727,0.4156521739130435,0.04784959251190189,0.596221858546482
frozenset({'S9'}),frozenset({'S34'}),0.6528571428571428,0.51,0.3414285714285714,0.5229759299781181,1.0254429999570944,1.0,0.008471428571428574,1.0272018348623853,0.07147407751777814,0.4156521739130435,0.02648148975126151,0.596221858546482
frozenset({'S35'}),frozenset({'S9'}),0.5442857142857143,0.6528571428571428,0.35714285714285715,0.6561679790026247,1.005071302629841,1.0,0.0018020408163265667,1.0096292257360961,0.011072100313479844,0.42517006802721097,0.009537388073404615,0.6016069654312906
frozenset({'S9'}),frozenset({'S35'}),0.6528571428571428,0.5442857142857143,0.35714285714285715,0.5470459518599563,1.005071302629841,1.0,0.0018020408163265667,1.0060938578329885,0.014534979423868602,0.42517006802721097,0.00605694765507658,0.6016069654312906
frozenset({'S39'}),frozenset({'S9'}),0.6857142857142857,0.6528571428571428,0.45,0.65625,1.0051969365426696,1.0,0.0023265306122449148,1.00987012987013,0.01645021645021657,0.5064308681672026,0.009773662551440484,0.6727639496717724
frozenset({'S9'}),frozenset({'S39'}),0.6528571428571428,0.6857142857142857,0.45,0.6892778993435449,1.0051969365426696,1.0,0.0023265306122449148,1.0114688128772638,0.014893200078385368,0.5064308681672026,0.011338770638551892,0.6727639496717724
frozenset({'S9'}),frozenset({'S40'}),0.6528571428571428,0.63,0.4228571428571429,0.6477024070021883,1.0280990587336323,1.0,0.011557142857142932,1.0502484472049691,0.07873150928706535,0.4916943521594684,0.04784434324915752,0.6594521105305726
frozenset({'S40'}),frozenset({'S9'}),0.63,0.6528571428571428,0.4228571428571429,0.671201814058957,1.0280990587336323,1.0,0.011557142857142932,1.0557931034482761,0.07386778670562502,0.4916943521594684,0.052844731857077804,0.6594521105305726
frozenset({'S9'}),frozenset({'S41'}),0.6528571428571428,0.6357142857142857,0.4185714285714286,0.6411378555798688,1.008531458215524,1.0,0.0035408163265306936,1.015113240418119,0.024368319779772742,0.4811165845648605,0.01488823100356151,0.6497824109360019
frozenset({'S41'}),frozenset({'S9'}),0.6357142857142857,0.6528571428571428,0.4185714285714286,0.6584269662921349,1.008531458215524,1.0,0.0035408163265306936,1.0163063909774441,0.023221575319548146,0.4811165845648605,0.016044758866232463,0.6497824109360019
frozenset({'S42'}),frozenset({'S9'}),0.6771428571428572,0.6528571428571428,0.45285714285714285,0.6687763713080168,1.0243839385461966,1.0,0.010779591836734714,1.048061874431301,0.07372770162753707,0.51628664495114,0.04585785973502801,0.6812153191332206
frozenset({'S9'}),frozenset({'S42'}),0.6528571428571428,0.6771428571428572,0.45285714285714285,0.6936542669584246,1.0243839385461966,1.0,0.010779591836734714,1.0538979591836737,0.06856979657540484,0.51628664495114,0.05114153482697875,0.6812153191332206
frozenset({'S50'}),frozenset({'S9'}),0.6457142857142857,0.6528571428571428,0.43142857142857144,0.668141592920354,1.023411630293759,1.0,0.0098693877551021,1.0460571428571432,0.06456953642384144,0.4975288303130149,0.04402928001748087,0.6644865513835907
frozenset({'S9'}),frozenset({'S50'}),0.6528571428571428,0.6457142857142857,0.43142857142857144,0.6608315098468273,1.023411630293759,1.0,0.0098693877551021,1.0445714285714292,0.06589812770828261,0.4975288303130149,0.04266958424507702,0.6644865513835907
frozenset({'S53'}),frozenset({'S9'}),0.6185714285714285,0.6528571428571428,0.40714285714285714,0.6581986143187067,1.0081816849520673,1.0,0.003304081632653111,1.0156274131274134,0.021276036533281088,0.4710743801652893,0.015386954827550443,0.6409154997195284
frozenset({'S9'}),frozenset({'S53'}),0.6528571428571428,0.6185714285714285,0.40714285714285714,0.6236323851203501,1.0081816849520673,1.0,0.003304081632653111,1.0134468438538207,0.023377373474839706,0.4710743801652893,0.0132684254091577,0.6409154997195284
frozenset({'S59'}),frozenset({'S9'}),0.5157142857142857,0.6528571428571428,0.34714285714285714,0.6731301939058172,1.0310528134224772,1.0,0.0104551020408164,1.0620217917675547,0.06218968886946642,0.4226086956521739,0.05839973553116077,0.6024294295568473
frozenset({'S9'}),frozenset({'S59'}),0.6528571428571428,0.5157142857142857,0.34714285714285714,0.5317286652078775,1.0310528134224772,1.0,0.0104551020408164,1.0341989319092124,0.08675845484258896,0.4226086956521739,0.03306804025225457,0.6024294295568473
frozenset({'S12'}),frozenset({'S10'}),0.6628571428571428,0.6485714285714286,0.43,0.6487068965517242,1.0002088713352575,1.0,8.979591836738576e-05,1.0003856266432956,0.0006194042457348249,0.4878444084278768,0.00038547799271112143,0.6558512456326903
frozenset({'S10'}),frozenset({'S12'}),0.6485714285714286,0.6628571428571428,0.43,0.6629955947136563,1.0002088713352575,1.0,8.979591836738576e-05,1.0004108309990662,0.0005942252113553606,0.4878444084278768,0.0004106622862688875,0.6558512456326903
frozenset({'S10'}),frozenset({'S16'}),0.6485714285714286,0.45714285714285713,0.3,0.46255506607929514,1.011839207048458,1.0,0.003510204081632662,1.0100702576112415,0.033294618660472404,0.37234042553191493,0.009969858567122653,0.5594025330396476
frozenset({'S16'}),frozenset({'S10'}),0.45714285714285713,0.6485714285714286,0.3,0.65625,1.011839207048458,1.0,0.003510204081632662,1.0223376623376623,0.021553884711779502,0.37234042553191493,0.021849593495934946,0.5594025330396476
frozenset({'S17'}),frozenset({'S10'}),0.6671428571428571,0.6485714285714286,0.4328571428571429,0.6488222698072805,1.0003867596147498,1.0,0.00016734693877551443,1.0007142857142857,0.0011614895395119205,0.4902912621359223,0.0007137758743754695,0.6581115754322746
frozenset({'S10'}),frozenset({'S17'}),0.6485714285714286,0.6671428571428571,0.4328571428571429,0.6674008810572688,1.0003867596147498,1.0,0.00016734693877551443,1.0007757805108801,0.0011001100110011278,0.4902912621359223,0.0007751791420092598,0.6581115754322746
